PROVINCIA,TOTAL,HOMBRES_MENOS_25,HOMBRES_25_44,HOMBRES_MAS_45,MUJERES_MENOS_25,MUJERES_25_44,MUJERES_MAS_45,AGRICULTURA,INDUSTRIA,CONSTRUCCION,SERVICIOS,SIN_EMPLEO_ANTERIOR,MONTH,YEAR
STA C TENERIFE,56238,2897,11055,8906,3599,19044,10737,1468,2675,7661,38510,5924,2,2007
STA C TENERIFE,67166,3874,14832,11056,3887,21099,12418,1801,2905,10998,45028,6434,2,2008
STA C TENERIFE,102106,6844,28416,17974,5239,27818,15815,1584,4658,24952,65148,5764,2,2009
STA C TENERIFE,60977,3347,12387,9333,4357,20905,10648,1503,2874,8641,41312,6647,3,2006
STA C TENERIFE,56800,2871,11043,9008,3642,19358,10878,1500,2672,7672,38861,6095,3,2007
STA C TENERIFE,69201,4133,15443,11412,4084,21539,12590,1781,2976,11788,46021,6635,3,2008
STA C TENERIFE,106955,7154,29777,18687,5685,29280,16372,1583,4892,25834,68317,6329,3,2009
STA C TENERIFE,60090,3169,11997,9240,4299,20788,10597,1504,2845,8423,40817,6501,4,2006
STA C TENERIFE,57680,2968,11072,9127,3679,19731,11103,1519,2706,7767,39402,6286,4,2007
STA C TENERIFE,72337,4354,16471,11869,4310,22302,13031,1873,3069,12688,47683,7024,4,2008
STA C TENERIFE,110266,7261,30443,19145,5984,30449,16984,1664,5082,26184,70559,6777,4,2009
STA C TENERIFE,60268,3341,12261,9272,4453,20973,9968,1370,2758,9323,40168,6649,5,2005
STA C TENERIFE,58894,3011,11796,9187,3970,20264,10666,1577,2791,8210,40256,6060,5,2006
STA C TENERIFE,58874,2988,11300,9304,3815,20100,11367,1618,2697,8000,40133,6426,5,2007
STA C TENERIFE,74917,4472,17267,12396,4402,22949,13431,2023,3173,13550,49031,7140,5,2008
STA C TENERIFE,111579,7249,30413,19380,5981,31214,17342,1685,5154,25849,71852,7039,5,2009
STA C TENERIFE,60193,3371,12082,9218,4400,20921,10201,1427,2701,9091,40247,6727,6,2005
STA C TENERIFE,58336,2939,11373,9150,3850,20228,10796,1588,2764,8039,39902,6043,6,2006
STA C TENERIFE,58868,3001,11249,9350,3743,20066,11459,1620,2654,7981,40156,6457,6,2007
STA C TENERIFE,76966,4608,17996,12920,4324,23276,13842,2109,3220,14362,50239,7036,6,2008
STA C TENERIFE,111659,6994,30209,19474,5755,31533,17694,1458,5152,25368,72592,7089,6,2009
STA C TENERIFE,60042,3215,12047,9245,4183,20967,10385,1420,2752,9063,40231,6576,7,2005
STA C TENERIFE,57867,2839,11140,9112,3659,20097,11020,1582,2736,7905,39657,5987,7,2006
STA C TENERIFE,57877,2830,11058,9452,3359,19600,11578,1595,2652,8079,39548,6003,7,2007
STA C TENERIFE,78016,4709,18628,13298,4098,23261,14022,2103,3259,15355,50468,6831,7,2008
STA C TENERIFE,111325,6821,29793,19566,5733,31319,18093,1370,5057,24968,72612,7318,7,2009
STA C TENERIFE,59370,3142,11957,9223,4037,20729,10282,1409,2717,9026,39749,6469,8,2005
STA C TENERIFE,57114,2692,11077,9120,3525,19903,10797,1516,2750,7930,39108,5810,8,2006
STA C TENERIFE,58320,2829,11396,9501,3302,19706,11586,1597,2693,8357,39786,5887,8,2007
STA C TENERIFE,78475,4795,19302,13552,3986,22902,13938,2114,3313,16091,50377,6580,8,2008
STA C TENERIFE,111516,6655,29713,19682,5821,31477,18168,1398,5035,24825,72620,7638,8,2009
STA C TENERIFE,57533,3029,11576,9093,3853,20009,9973,1379,2684,8767,38297,6406,9,2005
STA C TENERIFE,55966,2658,10804,9054,3443,19497,10510,1516,2721,7785,38117,5827,9,2006
STA C TENERIFE,58682,2957,11513,9556,3483,19539,11634,1607,2668,8444,39915,6048,9,2007
STA C TENERIFE,80742,5033,20285,14051,4089,23287,13997,2161,3425,16838,51459,6859,9,2008
STA C TENERIFE,112523,6934,30086,19798,6032,31520,18153,1449,5148,24703,73035,8188,9,2009
STA C TENERIFE,58666,3227,11835,9125,4092,20256,10131,1396,2799,8834,39462,6175,10,2005
STA C TENERIFE,55754,2722,10844,8941,3515,19162,10570,1478,2732,7668,38048,5828,10,2006
STA C TENERIFE,60184,3174,12079,9831,3648,19626,11826,1661,2703,8844,40626,6350,10,2007
STA C TENERIFE,85278,5500,22090,14854,4504,23971,14359,2354,3617,18223,53914,7170,10,2008
STA C TENERIFE,112626,7103,30304,19917,6026,31083,18193,1588,5200,24835,72585,8418,10,2009
STA C TENERIFE,59746,3407,12122,9344,4169,20426,10278,1448,2837,9019,39973,6469,11,2005
STA C TENERIFE,55629,2807,10723,8934,3585,18872,10708,1489,2668,7651,37972,5849,11,2006
STA C TENERIFE,60875,3348,12647,10001,3637,19407,11835,1606,2731,9267,40960,6311,11,2007
STA C TENERIFE,89918,5963,23822,15709,4783,24867,14774,2502,3873,19646,56455,7442,11,2008
STA C TENERIFE,58555,3236,12275,9399,3832,19591,10222,1469,2796,9051,38917,6322,12,2005
STA C TENERIFE,53467,2658,10752,8809,3247,17603,10398,1443,2620,7664,36216,5524,12,2006
STA C TENERIFE,60934,3335,13242,10261,3298,19121,11677,1660,2731,9913,40665,5965,12,2007
STA C TENERIFE,91028,6169,24902,16323,4529,24298,14807,2537,3965,20885,56230,7411,12,2008
TERUEL,4463,321,832,641,400,1583,686,184,892,579,2531,277,1,2006
TERUEL,4044,260,790,537,336,1423,698,156,766,520,2353,249,1,2007
TERUEL,4226,306,896,506,316,1451,751,180,777,592,2413,264,1,2008
TERUEL,6903,669,2048,998,473,1812,903,324,1357,1492,3505,225,1,2009
TERUEL,4291,304,791,613,377,1537,669,180,876,550,2413,272,2,2006
TERUEL,4020,260,743,504,328,1464,721,164,725,485,2398,248,2,2007
TERUEL,4251,299,929,496,298,1466,763,179,765,600,2431,276,2,2008
TERUEL,7199,720,2130,1042,483,1894,930,318,1423,1537,3667,254,2,2009
TERUEL,4268,301,780,606,372,1530,679,194,851,518,2426,279,3,2006
TERUEL,3960,258,716,494,322,1437,733,159,733,468,2308,292,3,2007
TERUEL,4164,300,887,513,284,1428,752,162,772,627,2339,264,3,2008
TERUEL,7342,732,2170,1038,491,1949,962,308,1486,1500,3778,270,3,2009
TERUEL,4013,265,699,584,359,1459,647,176,792,456,2309,280,4,2006
TERUEL,3876,238,699,492,317,1415,715,138,734,439,2259,306,4,2007
TERUEL,4237,308,905,533,301,1443,747,159,762,649,2405,262,4,2008
TERUEL,7430,745,2176,1050,518,1982,959,326,1513,1470,3804,317,4,2009
TERUEL,3880,299,611,560,376,1407,627,132,811,424,2107,406,5,2005
TERUEL,3895,267,647,560,382,1400,639,139,793,433,2234,296,5,2006
TERUEL,3727,230,615,468,319,1380,715,125,691,395,2236,280,5,2007
TERUEL,4127,337,840,516,298,1380,756,134,724,637,2364,268,5,2008
TERUEL,7322,689,2083,1015,585,1976,974,279,1444,1382,3839,378,5,2009
TERUEL,3605,311,549,522,379,1275,569,129,747,374,1954,401,6,2005
TERUEL,3474,274,564,481,328,1209,618,120,719,394,1940,301,6,2006
TERUEL,3543,263,575,466,315,1272,652,118,643,388,2075,319,6,2007
TERUEL,4178,418,924,545,305,1302,684,142,734,731,2258,313,6,2008
TERUEL,7086,776,2020,949,559,1826,956,270,1360,1396,3643,417,6,2009
TERUEL,3613,299,651,524,320,1255,564,143,773,448,1912,337,7,2005
TERUEL,3318,247,604,470,278,1151,568,120,708,418,1793,279,7,2006
TERUEL,3436,247,590,463,275,1235,626,118,646,406,1974,292,7,2007
TERUEL,4155,397,1029,607,262,1237,623,148,759,850,2123,275,7,2008
TERUEL,6945,771,2098,979,510,1704,883,303,1385,1447,3430,380,7,2009
TERUEL,3712,299,703,552,294,1314,550,155,809,479,1961,308,8,2005
TERUEL,3436,271,634,479,312,1188,552,118,744,451,1862,261,8,2006
TERUEL,3516,257,654,477,265,1256,607,121,667,448,1992,288,8,2007
TERUEL,4341,414,1172,640,264,1229,622,158,820,940,2175,248,8,2008
TERUEL,6969,739,2144,996,499,1694,897,364,1354,1463,3438,350,8,2009
TERUEL,3903,304,740,557,339,1399,564,144,820,502,2139,298,9,2005
TERUEL,3643,267,669,466,359,1265,617,124,730,442,2056,291,9,2006
TERUEL,3607,270,666,460,281,1311,619,107,701,451,2053,295,9,2007
TERUEL,4686,447,1235,670,322,1314,698,172,803,978,2442,291,9,2008
TERUEL,7070,735,2079,999,546,1779,932,362,1356,1412,3580,360,9,2009
TERUEL,4065,288,713,569,391,1477,627,143,818,482,2357,265,10,2005
TERUEL,3774,262,670,482,369,1339,652,161,718,452,2168,275,10,2006
TERUEL,3753,273,679,459,326,1326,690,134,674,451,2191,303,10,2007
TERUEL,5362,526,1404,744,389,1497,802,237,897,1040,2849,339,10,2008
TERUEL,7426,726,2115,1045,582,1949,1009,439,1338,1446,3834,369,10,2009
TERUEL,4091,302,709,568,387,1468,657,166,811,487,2345,282,11,2005
TERUEL,3860,258,705,486,369,1359,683,167,729,470,2203,291,11,2006
TERUEL,3776,269,670,451,349,1338,699,164,658,436,2230,288,11,2007
TERUEL,5729,583,1566,790,412,1566,812,282,947,1157,3013,330,11,2008
TERUEL,4244,300,786,628,381,1499,650,171,875,551,2367,280,12,2005
TERUEL,3857,258,762,527,320,1330,660,161,741,526,2181,248,12,2006
TERUEL,3940,309,788,487,310,1335,711,167,731,530,2243,269,12,2007
TERUEL,6219,599,1866,900,415,1598,841,294,1067,1407,3150,301,12,2008
TOLEDO,27919,1532,3778,3017,2599,11593,5400,543,6047,4028,15147,2154,1,2006
TOLEDO,27923,1388,3821,2979,2268,11630,5837,521,5501,4024,16046,1831,1,2007
TOLEDO,31407,1757,5464,3717,2021,12039,6409,578,5535,5062,18704,1528,1,2008
TOLEDO,52731,4537,13838,7888,3144,15543,7781,1555,9975,12896,26611,1694,1,2009
TOLEDO,27779,1473,3658,2931,2661,11600,5456,595,5892,3816,15265,2211,2,2006
TOLEDO,27873,1335,3760,2967,2311,11623,5877,553,5368,3918,16172,1862,2,2007
TOLEDO,32799,1872,5929,3942,2093,12378,6585,741,5640,5423,19331,1664,2,2008
TOLEDO,56114,4920,14917,8392,3460,16300,8125,1931,10547,13605,28104,1927,2,2009
TOLEDO,27443,1445,3476,2830,2644,11610,5438,623,5883,3683,15034,2220,3,2006
TOLEDO,27673,1326,3689,2911,2326,11523,5898,565,5366,3786,16121,1835,3,2007
TOLEDO,33445,1947,6178,4090,2163,12412,6655,749,5724,5794,19433,1745,3,2008
TOLEDO,59420,5257,15819,8784,3759,17300,8501,2236,11350,14010,29612,2212,3,2009
TOLEDO,26818,1335,3364,2691,2513,11508,5407,580,5958,3504,14639,2137,4,2006
TOLEDO,27261,1310,3675,2859,2244,11333,5840,559,5342,3727,15871,1762,4,2007
TOLEDO,34441,2110,6599,4204,2201,12627,6700,762,5808,6256,19838,1777,4,2008
TOLEDO,60573,5322,16088,8875,3855,17708,8725,2163,11613,14157,30231,2409,4,2009
TOLEDO,26810,1376,3318,2861,2673,11442,5140,562,6439,3590,13510,2709,5,2005
TOLEDO,26295,1287,3293,2625,2391,11296,5403,555,5803,3408,14383,2146,5,2006
TOLEDO,26722,1274,3652,2889,2129,10995,5783,528,5127,3701,15648,1718,5,2007
TOLEDO,34901,2231,7035,4377,2229,12477,6552,665,6084,6669,19707,1776,5,2008
TOLEDO,60634,5258,15788,8842,3983,17905,8858,1955,11517,13857,30713,2592,5,2009
TOLEDO,25313,1341,3003,2726,2432,10809,5002,506,5939,3354,12967,2547,6,2005
TOLEDO,25445,1286,3169,2550,2283,10856,5301,523,5395,3353,14068,2106,6,2006
TOLEDO,26487,1326,3625,2864,2050,10881,5741,525,4906,3694,15626,1736,6,2007
TOLEDO,35311,2341,7423,4607,2211,12241,6488,702,5905,7239,19640,1825,6,2008
TOLEDO,59113,4983,15227,8771,3718,17515,8899,1922,10920,13460,30206,2605,6,2009
TOLEDO,24854,1282,3144,2776,2199,10457,4996,555,5625,3519,12827,2328,7,2005
TOLEDO,25282,1217,3289,2609,2097,10759,5311,520,5169,3518,14061,2014,7,2006
TOLEDO,26648,1266,3826,2936,1930,10902,5788,491,4797,3988,15733,1639,7,2007
TOLEDO,36293,2447,7818,4922,2140,12421,6545,702,5857,7679,20273,1782,7,2008
TOLEDO,58215,4798,15130,8787,3602,17113,8785,1857,10533,13214,29952,2659,7,2009
TOLEDO,25209,1348,3337,2826,2248,10561,4889,537,5656,3699,13030,2287,8,2005
TOLEDO,25620,1291,3577,2662,2107,10792,5191,484,5279,3765,14154,1938,8,2006
TOLEDO,27223,1358,4247,3027,1948,10912,5731,473,4836,4213,16044,1657,8,2007
TOLEDO,37871,2682,8617,5253,2131,12661,6527,705,6058,8478,20811,1819,8,2008
TOLEDO,58966,4750,15443,8984,3619,17296,8874,1762,10478,13468,30600,2658,8,2009
TOLEDO,25076,1363,3371,2728,2290,10520,4804,470,5461,3682,13145,2318,9,2005
TOLEDO,25464,1361,3460,2670,2156,10653,5164,436,5055,3752,14301,1920,9,2006
TOLEDO,27320,1486,4133,3000,2065,11019,5617,421,4732,4047,16498,1622,9,2007
TOLEDO,38973,2814,8948,5526,2177,12945,6563,617,6147,8735,21571,1903,9,2008
TOLEDO,58493,4730,14913,8874,3850,17310,8816,1495,10137,12874,31208,2779,9,2009
TOLEDO,25786,1435,3353,2722,2513,10864,4899,543,5672,3483,13903,2185,10,2005
TOLEDO,25856,1343,3497,2703,2221,10751,5341,528,5044,3627,14794,1863,10,2006
TOLEDO,28112,1555,4257,3088,2130,11267,5815,557,4868,4027,16993,1667,10,2007
TOLEDO,43962,3539,10756,6202,2690,13811,6964,1336,6933,9993,23579,2121,10,2008
TOLEDO,62397,5142,16166,9506,4047,18287,9249,2578,10557,13349,33045,2868,10,2009
TOLEDO,25853,1390,3403,2725,2457,10891,4987,560,5761,3473,13846,2213,11,2005
TOLEDO,26139,1326,3532,2786,2187,10846,5462,550,5163,3716,14805,1905,11,2006
TOLEDO,28703,1665,4493,3254,2120,11213,5958,571,5003,4269,17238,1622,11,2007
TOLEDO,47117,3946,11650,6855,2867,14495,7304,1399,7888,10843,24875,2112,11,2008
TOLEDO,27091,1488,3845,3002,2444,11113,5199,544,6002,4084,14324,2137,12,2005
TOLEDO,26803,1368,3921,2966,2097,10887,5564,526,5409,4131,14971,1766,12,2006
TOLEDO,29392,1777,5054,3547,1991,11040,5983,527,5171,4922,17265,1507,12,2007
TOLEDO,50469,4375,13484,7762,2857,14548,7443,1404,8502,13087,25450,2026,12,2008
VALENCIA,106925,7290,21222,14763,7726,37008,18916,2423,18641,9736,67498,8627,1,2006
VALENCIA,97526,6288,18606,13729,6586,33492,18825,1939,16822,9160,62783,6822,1,2007
VALENCIA,111977,8022,23944,15609,7079,36308,21015,2526,17756,12819,72177,6699,1,2008
VALENCIA,184739,15636,51560,28351,10185,51456,27551,3034,32680,34972,107170,6883,1,2009
VALENCIA,106440,7153,20759,14648,7954,36886,19040,2628,18316,9528,67238,8730,2,2006
VALENCIA,96939,6123,17937,13502,6747,33573,19057,1994,16467,8871,62763,6844,2,2007
VALENCIA,116519,8500,25268,16189,7589,37327,21646,2938,18094,13957,74489,7041,2,2008
VALENCIA,198021,16681,56057,30422,11240,54725,28896,3809,34700,37730,114061,7721,2,2009
VALENCIA,103823,6837,19875,14389,7735,35942,19045,2642,17810,9276,65777,8318,3,2006
VALENCIA,95784,5792,17848,13438,6607,32979,19120,2122,16360,8944,61854,6504,3,2007
VALENCIA,115836,8380,25646,16566,7257,36470,21517,2515,18209,15189,72991,6932,3,2008
VALENCIA,205848,16931,59042,31932,11402,56623,29918,4109,36405,39729,117226,8379,3,2009
VALENCIA,100668,6528,18973,14147,7395,34777,18848,2452,17254,9074,63913,7975,4,2006
VALENCIA,94787,5840,17548,13391,6449,32315,19244,2197,16084,9066,60859,6581,4,2007
VALENCIA,118671,8656,26284,17043,7634,37081,21973,2663,18644,15649,74390,7325,4,2008
VALENCIA,210694,17058,60503,32830,11591,57993,30719,4359,37302,40600,119427,9006,4,2009
VALENCIA,105883,6616,19764,14865,7978,37509,19151,3169,18948,9542,65696,8528,5,2005
VALENCIA,98322,6254,18071,13793,7244,34253,18707,2285,16634,8698,62655,8050,5,2006
VALENCIA,93699,5689,17305,13238,6120,32049,19298,2312,15794,9011,60087,6495,5,2007
VALENCIA,122702,9251,27882,17710,7867,37711,22281,2865,19132,16914,76042,7749,5,2008
VALENCIA,211822,16894,60202,33101,11576,58762,31287,4380,37724,39897,120284,9537,5,2009
VALENCIA,106193,7241,18795,14449,8293,37569,19846,3156,18375,9078,65905,9679,6,2005
VALENCIA,97264,6388,17454,13328,6975,34357,18762,2513,16380,8633,61578,8160,6,2006
VALENCIA,96403,6417,17853,13220,6496,32730,19687,2523,15973,9257,61457,7193,6,2007
VALENCIA,127432,9946,28999,18397,7914,39146,23030,3053,19488,18295,78461,8135,6,2008
VALENCIA,211489,16356,59054,33277,11150,59437,32215,4784,37339,38925,120342,10099,6,2009
VALENCIA,105827,6812,19581,14515,7443,37405,20071,3159,18153,9449,65477,9589,7,2005
VALENCIA,96530,6012,18311,13275,6337,34118,18477,2518,16364,9241,60871,7536,7,2006
VALENCIA,97642,6266,19336,13516,6126,32983,19415,2445,16213,10350,61872,6762,7,2007
VALENCIA,129926,9864,30847,19204,7393,39677,22941,2896,20172,19774,79413,7671,7,2008
VALENCIA,211505,15940,58979,33688,11097,59433,32368,4908,36655,38813,120434,10695,7,2009
VALENCIA,109080,7748,22430,15461,7504,37089,18848,2805,19525,11798,65348,9604,8,2005
VALENCIA,102617,6898,21579,14358,6447,34966,18369,2431,17958,11999,62937,7292,8,2006
VALENCIA,105699,7187,22968,14831,6291,34637,19785,2384,17791,13420,65537,6567,8,2007
VALENCIA,139869,10703,35482,21174,7510,41576,23424,2881,22169,23924,83369,7526,8,2008
VALENCIA,219799,16271,62551,35431,11236,61108,33202,4907,37922,41770,124132,11068,8,2009
VALENCIA,103272,7501,19815,14341,7764,35538,18313,2716,18165,9502,63099,9790,9,2005
VALENCIA,96494,6597,18550,13344,6796,33079,18128,2184,16600,9634,60595,7481,9,2006
VALENCIA,100715,6986,20202,13798,6610,33449,19670,2163,16717,10980,64081,6774,9,2007
VALENCIA,142061,11605,35669,21255,8186,41722,23624,2739,22372,23396,85690,7864,9,2008
VALENCIA,222166,17217,62002,35468,12606,61213,33660,4607,38013,40776,126350,12420,9,2009
VALENCIA,100329,7209,19100,14092,7686,34312,17930,2402,17917,9163,62772,8075,10,2005
VALENCIA,92628,6199,17363,13017,6452,31780,17817,1887,15967,8911,58832,7031,10,2006
VALENCIA,97749,6671,19393,13789,6352,32255,19289,1890,16251,10432,62825,6351,10,2007
VALENCIA,148537,12558,38090,22260,8860,42723,24046,2711,23404,24165,90025,8232,10,2008
VALENCIA,221558,16890,61329,35630,12621,61065,34023,4481,37820,39885,126661,12711,10,2009
VALENCIA,100373,7230,19153,14056,7653,34344,17937,2223,17530,9117,63030,8473,11,2005
VALENCIA,92458,6186,17379,13106,6386,31400,18001,1809,15793,8698,59068,7090,11,2006
VALENCIA,99863,6966,20117,14054,6453,32767,19506,1950,16151,10707,64525,6530,11,2007
VALENCIA,157777,13576,41850,23961,9102,44447,24841,2966,25020,26026,95311,8454,11,2008
VALENCIA,102370,6983,20620,14516,7011,34866,18374,2200,18212,9884,63838,8236,12,2005
VALENCIA,94591,6165,18807,13569,5998,31776,18276,1824,16503,9478,59997,6789,12,2006
VALENCIA,102575,7180,21803,14770,6085,32895,19842,2010,16808,11870,65681,6206,12,2007
VALENCIA,169357,14169,47142,26491,8995,46703,25857,3243,27557,29361,100758,8438,12,2008
VALLADOLID,26261,1525,4808,3032,1815,9655,5426,1261,3496,2186,15886,3432,1,2006
VALLADOLID,24323,1306,4263,2889,1598,8567,5700,1174,2961,2038,14751,3399,1,2007
VALLADOLID,25848,1410,4550,3902,1350,8386,6250,1291,3678,2356,14951,3572,1,2008
VALLADOLID,35466,2572,9075,5553,1776,9549,6941,1649,4829,6299,19631,3058,1,2009
VALLADOLID,26374,1504,4743,3007,1877,9715,5528,1289,3479,2059,16004,3543,2,2006
VALLADOLID,24319,1289,4222,2908,1565,8571,5764,1207,2973,1974,14724,3441,2,2007
VALLADOLID,26507,1456,4738,3997,1423,8508,6385,1326,3797,2390,15252,3742,2,2008
VALLADOLID,36901,2711,9408,5655,1910,10063,7154,1653,4988,6449,20590,3221,2,2009
VALLADOLID,26161,1503,4548,2959,1889,9672,5590,1285,3396,1977,15911,3592,3,2006
VALLADOLID,24463,1211,3957,3484,1553,8489,5769,1187,3425,1822,14572,3457,3,2007
VALLADOLID,26216,1472,4671,3994,1367,8366,6346,1236,3787,2430,14989,3774,3,2008
VALLADOLID,37986,2806,9674,5729,2017,10476,7284,1671,5189,6535,21101,3490,3,2009
VALLADOLID,25720,1466,4398,2960,1841,9482,5573,1262,3347,1966,15525,3620,4,2006
VALLADOLID,23970,1155,3878,3555,1443,8187,5752,1141,3467,1823,14116,3423,4,2007
VALLADOLID,26371,1505,4734,4082,1362,8344,6344,1277,3816,2598,14841,3839,4,2008
VALLADOLID,38577,2866,9982,5725,2056,10594,7354,1676,5228,6645,21365,3663,4,2009
VALLADOLID,25035,1496,4083,3293,1825,9255,5083,1133,3871,1873,14512,3646,5,2005
VALLADOLID,24330,1299,4038,2829,1606,9004,5554,1182,3166,1784,14747,3451,5,2006
VALLADOLID,23453,1097,3713,3587,1309,8001,5746,1127,3442,1729,13810,3345,5,2007
VALLADOLID,26195,1404,4798,4103,1351,8221,6318,1251,3759,2653,14727,3805,5,2008
VALLADOLID,37596,2697,9588,5627,1948,10392,7344,1580,4947,6375,20994,3700,5,2009
VALLADOLID,23881,1480,3912,3128,1647,8683,5031,1093,3660,1763,13746,3619,6,2005
VALLADOLID,23386,1291,3890,2742,1474,8529,5460,1137,3000,1708,14038,3503,6,2006
VALLADOLID,22973,1216,3629,3489,1289,7687,5663,1107,3389,1689,13289,3499,6,2007
VALLADOLID,25891,1458,4825,4110,1245,7998,6255,1262,3686,2769,14418,3756,6,2008
VALLADOLID,36594,2667,9260,5571,1761,10044,7291,1536,4705,6367,20157,3829,6,2009
VALLADOLID,23596,1412,3960,3039,1599,8624,4962,1091,3543,1736,13657,3569,7,2005
VALLADOLID,22540,1202,3684,2682,1359,8240,5373,1087,2821,1643,13654,3335,7,2006
VALLADOLID,22654,1121,3653,3412,1245,7674,5549,1061,3382,1663,13137,3411,7,2007
VALLADOLID,25594,1479,4891,4086,1231,7812,6095,1231,3595,2745,14291,3732,7,2008
VALLADOLID,36254,2659,9047,5486,1809,10108,7145,1603,4595,6158,19884,4014,7,2009
VALLADOLID,23908,1408,4062,3032,1612,8770,5024,1074,3566,1752,13988,3528,8,2005
VALLADOLID,22755,1154,3774,2679,1367,8399,5382,1083,2879,1677,13846,3270,8,2006
VALLADOLID,22735,1074,3793,3420,1220,7676,5552,1041,3422,1686,13271,3315,8,2007
VALLADOLID,26478,1508,5278,4259,1265,8060,6108,1244,3783,3033,14735,3683,8,2008
VALLADOLID,37319,2715,9336,5689,1886,10406,7287,1614,4652,6471,20404,4178,8,2009
VALLADOLID,23998,1392,4121,2970,1619,8876,5020,1003,3478,1744,14136,3637,9,2005
VALLADOLID,22586,1187,3719,2655,1399,8246,5380,1019,2780,1632,13821,3334,9,2006
VALLADOLID,23191,1197,3834,3477,1256,7752,5675,1062,3453,1749,13512,3415,9,2007
VALLADOLID,27505,1643,5615,4429,1346,8198,6274,1266,3823,3413,15215,3788,9,2008
VALLADOLID,37415,2697,9152,5684,2022,10478,7382,1335,4594,6446,20661,4379,9,2009
VALLADOLID,24866,1449,4307,2972,1757,9179,5202,1082,3522,1776,15086,3400,10,2005
VALLADOLID,23320,1277,3798,2727,1529,8479,5510,1096,2859,1728,14216,3421,10,2006
VALLADOLID,23736,1200,3905,3557,1304,7918,5852,1044,3543,1789,13883,3477,10,2007
VALLADOLID,28913,1798,6117,4635,1491,8452,6420,1252,3972,3801,15984,3904,10,2008
VALLADOLID,39251,2865,9697,5975,2160,10974,7580,1584,4778,6713,21606,4570,10,2009
VALLADOLID,25042,1471,4368,2901,1790,9286,5226,1185,3385,1891,15120,3461,11,2005
VALLADOLID,23536,1317,3893,2672,1547,8509,5598,1154,2912,1771,14225,3474,11,2006
VALLADOLID,23963,1213,4016,3565,1315,7877,5977,1123,3511,1850,13932,3547,11,2007
VALLADOLID,30981,2105,7056,4825,1595,8814,6586,1493,4235,4325,16877,4051,11,2008
VALLADOLID,24850,1461,4635,2965,1564,9025,5200,1184,3368,2178,14787,3333,12,2005
VALLADOLID,23574,1329,4247,2836,1418,8254,5490,1168,2930,2092,14012,3372,12,2006
VALLADOLID,24846,1306,4540,3836,1258,7876,6030,1188,3633,2367,14160,3498,12,2007
VALLADOLID,33364,2388,8368,5321,1615,8957,6715,1584,4565,5453,17645,4117,12,2008
VIZCAYA,51014,2927,10760,8788,2423,15474,10642,530,8939,5080,32072,4393,1,2006
VIZCAYA,44474,2048,8820,7682,1804,13487,10633,448,7146,4130,29217,3533,1,2007
VIZCAYA,44743,2063,9071,7900,1631,12893,11185,500,6883,4589,29640,3131,1,2008
VIZCAYA,60314,3695,15784,10005,2227,15868,12735,608,10274,8609,37699,3124,1,2009
VIZCAYA,51259,2904,10706,8732,2544,15621,10752,526,8834,5075,32238,4586,2,2006
VIZCAYA,44799,2088,8702,7727,1906,13685,10691,451,7060,4051,29580,3657,2,2007
VIZCAYA,45994,2161,9262,7923,1798,13475,11375,527,6840,4672,30548,3407,2,2008
VIZCAYA,63512,3960,16814,10391,2496,16709,13142,574,11119,8957,39451,3411,2,2009
VIZCAYA,51184,2876,10654,8738,2510,15505,10901,501,8732,5058,32204,4689,3,2006
VIZCAYA,44972,2117,8677,7728,1903,13742,10805,463,7084,4109,29586,3730,3,2007
